id_location,fk_parent_location,name,description,count
4127,13,0334A01,MZ1-0334A01,18
4128,13,0334A02,MZ1-0334A02,28
4129,13,0334A03,MZ1-0334A03,42
4130,13,0334D01,MZ1-0334D01,7
4131,13,0334D02,MZ1-0334D02,3
4132,13,0334D03,MZ1-0334D03,11
4133,13,0334D04,MZ1-0334D04,8
4134,13,0334D05,MZ1-0334D05,3
4135,13,0334D06,MZ1-0334D06,5
4136,13,0335A01,MZ1-0335A01,14
4137,13,0335A02,MZ1-0335A02,38
4138,13,0335A03,MZ1-0335A03,16
4139,13,0335D01,MZ1-0335D01,3
4140,13,0335D02,MZ1-0335D02,9
4141,13,0335D03,MZ1-0335D03,10
4142,13,0335D04,MZ1-0335D04,28
4143,13,0335D05,MZ1-0335D05,30
4144,13,0335D06,MZ1-0335D06,4
4145,13,0336A01,MZ1-0336A01,7
4146,13,0336A02,MZ1-0336A02,10
4147,13,0336A03,MZ1-0336A03,37
4148,13,0336D01,MZ1-0336D01,6
4149,13,0336D02,MZ1-0336D02,4
4150,13,0336D03,MZ1-0336D03,3
4151,13,0336D04,MZ1-0336D04,22
4152,13,0336D05,MZ1-0336D05,14
4153,13,0336D06,MZ1-0336D06,33
4154,13,0337A01,MZ1-0337A01,17
4155,13,0337A02,MZ1-0337A02,385
4156,13,0337A03,MZ1-0337A03,349
4157,13,0337D01,MZ1-0337D01,14
4158,13,0337D02,MZ1-0337D02,2
4159,13,0337D03,MZ1-0337D03,4
4160,13,0337D04,MZ1-0337D04,2
4161,13,0337D05,MZ1-0337D05,7
4162,13,0337D06,MZ1-0337D06,3
4163,13,0338A01,MZ1-0338A01,422
4164,13,0338A02,MZ1-0338A02,6
4165,13,0338A03,MZ1-0338A03,11
4166,13,0338D01,MZ1-0338D01,5
4167,13,0338D02,MZ1-0338D02,8
4168,13,0338D03,MZ1-0338D03,1
4169,13,0338D04,MZ1-0338D04,13
4170,13,0338D05,MZ1-0338D05,6
4171,13,0338D06,MZ1-0338D06,17
4172,13,0339A01,MZ1-0339A01,9
4173,13,0339A02,MZ1-0339A02,11
4174,13,0339A03,MZ1-0339A03,12
4175,13,0339D01,MZ1-0339D01,10
4177,13,0339D03,MZ1-0339D03,8
4178,13,0339D04,MZ1-0339D04,2
4179,13,0339D05,MZ1-0339D05,8
4180,13,0339D06,MZ1-0339D06,3
4181,13,0340A01,MZ1-0340A01,8
4182,13,0340A02,MZ1-0340A02,11
4183,13,0340A03,MZ1-0340A03,9
4184,13,0340D01,MZ1-0340D01,1
4186,13,0340D03,MZ1-0340D03,7
4187,13,0340D04,MZ1-0340D04,8
4188,13,0340D05,MZ1-0340D05,2
4189,13,0340D06,MZ1-0340D06,4
4190,13,0341A01,MZ1-0341A01,8
4191,13,0341A02,MZ1-0341A02,13
4192,13,0341A03,MZ1-0341A03,7
4195,13,0341D03,MZ1-0341D03,5
4196,13,0341D04,MZ1-0341D04,2
4197,13,0341D05,MZ1-0341D05,4
4198,13,0341D06,MZ1-0341D06,4
4199,13,0342A01,MZ1-0342A01,15
4200,13,0342A02,MZ1-0342A02,25
4201,13,0342A03,MZ1-0342A03,7
4202,13,0342D01,MZ1-0342D01,4
4203,13,0342D02,MZ1-0342D02,10
4204,13,0342D03,MZ1-0342D03,2
4205,13,0342D04,MZ1-0342D04,9
4206,13,0342D05,MZ1-0342D05,7
4207,13,0342D06,MZ1-0342D06,1
4208,13,0404D01,MZ1-0404D01,1
4209,13,0404D02,MZ1-0404D02,2
4210,13,0404D03,MZ1-0404D03,25
4211,13,0404D04,MZ1-0404D04,17
4213,13,0404D06,MZ1-0404D06,30
4216,13,0406D03,MZ1-0406D03,1
4217,13,0406D04,MZ1-0406D04,2
4218,13,0406D05,MZ1-0406D05,1
4220,13,0408D01,MZ1-0408D01,3
4224,13,0408D05,MZ1-0408D05,2
4226,13,0410D01,MZ1-0410D01,2
4227,13,0410D02,MZ1-0410D02,1
4228,13,0410D03,MZ1-0410D03,6
4229,13,0410D04,MZ1-0410D04,22
4230,13,0410D05,MZ1-0410D05,6
4231,13,0410D06,MZ1-0410D06,17
4232,13,0412D01,MZ1-0412D01,21
4233,13,0412D02,MZ1-0412D02,10
4234,13,0412D03,MZ1-0412D03,3
4235,13,0412D04,MZ1-0412D04,10
4236,13,0412D05,MZ1-0412D05,20
4237,13,0412D06,MZ1-0412D06,10
4238,13,0414D01,MZ1-0414D01,34
4239,13,0414D02,MZ1-0414D02,10
4240,13,0414D03,MZ1-0414D03,27
4241,13,0414D04,MZ1-0414D04,25
4242,13,0414D05,MZ1-0414D05,21
4243,13,0414D06,MZ1-0414D06,7
4244,13,0416D01,MZ1-0416D01,33
4245,13,0416D02,MZ1-0416D02,34
4246,13,0416D03,MZ1-0416D03,23
4247,13,0416D04,MZ1-0416D04,4
4248,13,0416D05,MZ1-0416D05,4
4249,13,0416D06,MZ1-0416D06,3
4250,13,0418D01,MZ1-0418D01,5
4251,13,0418D02,MZ1-0418D02,6
4252,13,0418D03,MZ1-0418D03,6
4253,13,0418D04,MZ1-0418D04,6
4254,13,0418D05,MZ1-0418D05,6
4255,13,0418D06,MZ1-0418D06,6
4256,13,0420D01,MZ1-0420D01,16
4257,13,0420D02,MZ1-0420D02,10
4258,13,0420D03,MZ1-0420D03,36
4259,13,0420D04,MZ1-0420D04,6
4260,13,0420D05,MZ1-0420D05,40
4261,13,0420D06,MZ1-0420D06,17
4262,13,0423D01,MZ1-0423D01,7
4263,13,0423D02,MZ1-0423D02,7
4264,13,0423D03,MZ1-0423D03,2
4265,13,0423D04,MZ1-0423D04,2
4266,13,0423D05,MZ1-0423D05,9
4267,13,0423D06,MZ1-0423D06,6
4268,13,0424D01,MZ1-0424D01,3
4269,13,0424D02,MZ1-0424D02,5
4270,13,0424D03,MZ1-0424D03,6
4271,13,0424D04,MZ1-0424D04,6
4272,13,0424D05,MZ1-0424D05,5
4273,13,0424D06,MZ1-0424D06,6
4274,13,0425D01,MZ1-0425D01,6
4275,13,0425D02,MZ1-0425D02,3
4276,13,0425D03,MZ1-0425D03,4
4277,13,0425D04,MZ1-0425D04,5
4278,13,0425D05,MZ1-0425D05,5
4279,13,0425D06,MZ1-0425D06,4
4280,13,0426D01,MZ1-0426D01,4
4281,13,0426D02,MZ1-0426D02,2
4282,13,0426D03,MZ1-0426D03,3
4283,13,0426D04,MZ1-0426D04,3
4284,13,0426D05,MZ1-0426D05,3
4285,13,0426D06,MZ1-0426D06,3
4286,13,0427D01,MZ1-0427D01,4
4287,13,0427D02,MZ1-0427D02,4
4288,13,0427D03,MZ1-0427D03,7
4289,13,0427D04,MZ1-0427D04,1
4290,13,0427D05,MZ1-0427D05,2
4291,13,0427D06,MZ1-0427D06,5
4292,13,0428D01,MZ1-0428D01,3
4293,13,0428D02,MZ1-0428D02,4
4294,13,0428D03,MZ1-0428D03,4
4295,13,0428D04,MZ1-0428D04,4
4296,13,0428D05,MZ1-0428D05,4
4297,13,0428D06,MZ1-0428D06,4
4298,13,0429D01,MZ1-0429D01,3
4299,13,0429D02,MZ1-0429D02,4
4300,13,0429D03,MZ1-0429D03,5
4301,13,0429D04,MZ1-0429D04,3
4302,13,0429D05,MZ1-0429D05,2
4303,13,0429D06,MZ1-0429D06,4
4304,13,0430D01,MZ1-0430D01,2
4305,13,0430D02,MZ1-0430D02,4
4306,13,0430D03,MZ1-0430D03,4
4307,13,0430D04,MZ1-0430D04,4
4308,13,0430D05,MZ1-0430D05,2
4309,13,0430D06,MZ1-0430D06,4
4311,13,0431D02,MZ1-0431D02,4
4312,13,0431D03,MZ1-0431D03,4
4313,13,0431D04,MZ1-0431D04,4
4314,13,0431D05,MZ1-0431D05,1
4315,13,0431D06,MZ1-0431D06,4
4316,13,0432D01,MZ1-0432D01,4
4317,13,0432D02,MZ1-0432D02,4
4318,13,0432D03,MZ1-0432D03,4
4319,13,0432D04,MZ1-0432D04,20
4320,13,0432D05,MZ1-0432D05,19
4321,13,0432D06,MZ1-0432D06,13
4322,13,0433D01,MZ1-0433D01,4
4323,13,0433D02,MZ1-0433D02,4
4324,13,0433D03,MZ1-0433D03,5
4325,13,0433D04,MZ1-0433D04,4
4326,13,0433D05,MZ1-0433D05,7
4327,13,0433D06,MZ1-0433D06,3
4329,13,0434D02,MZ1-0434D02,1
4330,13,0434D03,MZ1-0434D03,4
4331,13,0434D04,MZ1-0434D04,4
4332,13,0434D05,MZ1-0434D05,20
4333,13,0434D06,MZ1-0434D06,4
4334,13,0435D01,MZ1-0435D01,8
4335,13,0435D02,MZ1-0435D02,2
4336,13,0435D03,MZ1-0435D03,3
4337,13,0435D04,MZ1-0435D04,6
4338,13,0435D05,MZ1-0435D05,4
4339,13,0435D06,MZ1-0435D06,4
4340,13,0436D01,MZ1-0436D01,11
4342,13,0436D03,MZ1-0436D03,8
4343,13,0436D04,MZ1-0436D04,3
4344,13,0436D05,MZ1-0436D05,4
4345,13,0436D06,MZ1-0436D06,6
4346,13,0437D01,MZ1-0437D01,4
4347,13,0437D02,MZ1-0437D02,4
4348,13,0437D03,MZ1-0437D03,3
4349,13,0437D04,MZ1-0437D04,4
4350,13,0437D05,MZ1-0437D05,3
4351,13,0437D06,MZ1-0437D06,1
4352,13,0438D01,MZ1-0438D01,3
4354,13,0438D03,MZ1-0438D03,1
4355,13,0438D04,MZ1-0438D04,4
4356,13,0438D05,MZ1-0438D05,1
4357,13,0438D06,MZ1-0438D06,3
4358,13,0439D01,MZ1-0439D01,4
4359,13,0439D02,MZ1-0439D02,4
4361,13,0439D04,MZ1-0439D04,7
4362,13,0439D05,MZ1-0439D05,11
4364,13,0440D01,MZ1-0440D01,4
4365,13,0440D02,MZ1-0440D02,2
4366,13,0440D03,MZ1-0440D03,4
4367,13,0440D04,MZ1-0440D04,1
4368,13,0440D05,MZ1-0440D05,2
4369,13,0440D06,MZ1-0440D06,4
4370,13,0441D01,MZ1-0441D01,6
4371,13,0441D02,MZ1-0441D02,4
4372,13,0441D03,MZ1-0441D03,2
4373,13,0441D04,MZ1-0441D04,6
4374,13,0441D05,MZ1-0441D05,9
4375,13,0441D06,MZ1-0441D06,11
4376,13,0442D01,MZ1-0442D01,12
4377,13,0442D02,MZ1-0442D02,7
4378,13,0442D03,MZ1-0442D03,7
4379,13,0442D04,MZ1-0442D04,7
4380,13,0442D05,MZ1-0442D05,4
4381,13,0442D06,MZ1-0442D06,5
4382,13,0523A01,MZ1-0523A01,22
4383,13,0523A02,MZ1-0523A02,16
4384,13,0523A03,MZ1-0523A03,16
4386,13,0523D02,MZ1-0523D02,22
4387,13,0523D03,MZ1-0523D03,15
4388,13,0523D04,MZ1-0523D04,4
4390,13,0523D06,MZ1-0523D06,4
4391,13,0524A01,MZ1-0524A01,80
4392,13,0524A02,MZ1-0524A02,5
4393,13,0524A03,MZ1-0524A03,45
4394,13,0524D01,MZ1-0524D01,20
4395,13,0524D02,MZ1-0524D02,5
4396,13,0524D03,MZ1-0524D03,4
4397,13,0524D04,MZ1-0524D04,2
4398,13,0524D05,MZ1-0524D05,9
4399,13,0524D06,MZ1-0524D06,4
4400,13,0525A01,MZ1-0525A01,16
4401,13,0525A02,MZ1-0525A02,32
4402,13,0525A03,MZ1-0525A03,64
4403,13,0525D01,MZ1-0525D01,4
4404,13,0525D02,MZ1-0525D02,14
4405,13,0525D03,MZ1-0525D03,5
4406,13,0525D04,MZ1-0525D04,4
4407,13,0525D05,MZ1-0525D05,6
4408,13,0525D06,MZ1-0525D06,6
4409,13,0526A01,MZ1-0526A01,59
4410,13,0526A02,MZ1-0526A02,12
4411,13,0526A03,MZ1-0526A03,47
4412,13,0526D01,MZ1-0526D01,5
4413,13,0526D02,MZ1-0526D02,5
4414,13,0526D03,MZ1-0526D03,8
4415,13,0526D04,MZ1-0526D04,8
4416,13,0526D05,MZ1-0526D05,2
4417,13,0526D06,MZ1-0526D06,14
4418,13,0527A01,MZ1-0527A01,21
4419,13,0527A02,MZ1-0527A02,18
4420,13,0527A03,MZ1-0527A03,68
4421,13,0527D01,MZ1-0527D01,10
4422,13,0527D02,MZ1-0527D02,3
4423,13,0527D03,MZ1-0527D03,10
4424,13,0527D04,MZ1-0527D04,6
4425,13,0527D05,MZ1-0527D05,4
4426,13,0527D06,MZ1-0527D06,6
4427,13,0528A01,MZ1-0528A01,24
4428,13,0528A02,MZ1-0528A02,36
4429,13,0528A03,MZ1-0528A03,12
4430,13,0528D01,MZ1-0528D01,1
4431,13,0528D02,MZ1-0528D02,3
4432,13,0528D03,MZ1-0528D03,28
4433,13,0528D04,MZ1-0528D04,5
4434,13,0528D05,MZ1-0528D05,2
4435,13,0528D06,MZ1-0528D06,5
4436,13,0529A01,MZ1-0529A01,22
4437,13,0529A02,MZ1-0529A02,49
4438,13,0529A03,MZ1-0529A03,38
4439,13,0529D01,MZ1-0529D01,1
4440,13,0529D02,MZ1-0529D02,3
4441,13,0529D03,MZ1-0529D03,5
4442,13,0529D04,MZ1-0529D04,1
4443,13,0529D05,MZ1-0529D05,2
4444,13,0529D06,MZ1-0529D06,6
4445,13,0530A01,MZ1-0530A01,30
4446,13,0530A02,MZ1-0530A02,21
4447,13,0530A03,MZ1-0530A03,15
4448,13,0530D01,MZ1-0530D01,4
4449,13,0530D02,MZ1-0530D02,5
4450,13,0530D03,MZ1-0530D03,11
4451,13,0530D04,MZ1-0530D04,6
4452,13,0530D05,MZ1-0530D05,2
4453,13,0530D06,MZ1-0530D06,28
4454,13,0531A01,MZ1-0531A01,67
4455,13,0531A02,MZ1-0531A02,39
4456,13,0531A03,MZ1-0531A03,62
4457,13,0531D01,MZ1-0531D01,5
4458,13,0531D02,MZ1-0531D02,5
4459,13,0531D03,MZ1-0531D03,5
4460,13,0531D04,MZ1-0531D04,6
4461,13,0531D05,MZ1-0531D05,5
4463,13,0532A01,MZ1-0532A01,26
4464,13,0532A02,MZ1-0532A02,93
4465,13,0532A03,MZ1-0532A03,28
4466,13,0532D01,MZ1-0532D01,24
4467,13,0532D02,MZ1-0532D02,1
4468,13,0532D03,MZ1-0532D03,9
4469,13,0532D04,MZ1-0532D04,3
4470,13,0532D05,MZ1-0532D05,8
4471,13,0532D06,MZ1-0532D06,11
4472,13,0533A01,MZ1-0533A01,143
4473,13,0533A02,MZ1-0533A02,19
4474,13,0533A03,MZ1-0533A03,14
4475,13,0533D01,MZ1-0533D01,6
4476,13,0533D02,MZ1-0533D02,1
4477,13,0533D03,MZ1-0533D03,6
4478,13,0533D04,MZ1-0533D04,4
4479,13,0533D05,MZ1-0533D05,1
4480,13,0533D06,MZ1-0533D06,9
4481,13,0534A01,MZ1-0534A01,102
4482,13,0534A02,MZ1-0534A02,52
4483,13,0534A03,MZ1-0534A03,34
4484,13,0534D01,MZ1-0534D01,1
4485,13,0534D02,MZ1-0534D02,4
4486,13,0534D03,MZ1-0534D03,4
4487,13,0534D04,MZ1-0534D04,11
4488,13,0534D05,MZ1-0534D05,9
4489,13,0534D06,MZ1-0534D06,29
4490,13,0535A01,MZ1-0535A01,22
4491,13,0535A02,MZ1-0535A02,45
4492,13,0535A03,MZ1-0535A03,156
4493,13,0535D01,MZ1-0535D01,4
4494,13,0535D02,MZ1-0535D02,1
4495,13,0535D03,MZ1-0535D03,5
4496,13,0535D04,MZ1-0535D04,14
4497,13,0535D05,MZ1-0535D05,7
4498,13,0535D06,MZ1-0535D06,14
4499,13,0536A01,MZ1-0536A01,32
4500,13,0536A02,MZ1-0536A02,37
4501,13,0536A03,MZ1-0536A03,40
4502,13,0536D01,MZ1-0536D01,6
4503,13,0536D02,MZ1-0536D02,1
4504,13,0536D03,MZ1-0536D03,8
4505,13,0536D04,MZ1-0536D04,4
4506,13,0536D05,MZ1-0536D05,4
4507,13,0536D06,MZ1-0536D06,8
4508,13,0537A01,MZ1-0537A01,9
4509,13,0537A02,MZ1-0537A02,145
4510,13,0537A03,MZ1-0537A03,14
4511,13,0537D01,MZ1-0537D01,4
4512,13,0537D02,MZ1-0537D02,22
4513,13,0537D03,MZ1-0537D03,4
4514,13,0537D04,MZ1-0537D04,1
4515,13,0537D05,MZ1-0537D05,3
4516,13,0537D06,MZ1-0537D06,7
4517,13,0538A01,MZ1-0538A01,8
4518,13,0538A02,MZ1-0538A02,14
4519,13,0538A03,MZ1-0538A03,50
4521,13,0538D02,MZ1-0538D02,11
4523,13,0538D04,MZ1-0538D04,9
4524,13,0538D05,MZ1-0538D05,4
4525,13,0538D06,MZ1-0538D06,5
4526,13,0539A01,MZ1-0539A01,34
4527,13,0539A02,MZ1-0539A02,38
4528,13,0539A03,MZ1-0539A03,37
4529,13,0539D01,MZ1-0539D01,12
4530,13,0539D02,MZ1-0539D02,6
4531,13,0539D03,MZ1-0539D03,8
4532,13,0539D04,MZ1-0539D04,9
4533,13,0539D05,MZ1-0539D05,3
4534,13,0539D06,MZ1-0539D06,7
4535,13,0540A01,MZ1-0540A01,110
4536,13,0540A02,MZ1-0540A02,16
4537,13,0540A03,MZ1-0540A03,6
4538,13,0540D01,MZ1-0540D01,7
4539,13,0540D02,MZ1-0540D02,2
4540,13,0540D03,MZ1-0540D03,3
4541,13,0540D04,MZ1-0540D04,2
4542,13,0540D05,MZ1-0540D05,1
4543,13,0540D06,MZ1-0540D06,7
4544,13,0541A01,MZ1-0541A01,87
4545,13,0541A02,MZ1-0541A02,36
4546,13,0541A03,MZ1-0541A03,73
4547,13,0541D01,MZ1-0541D01,2
4548,13,0541D02,MZ1-0541D02,6
4549,13,0541D03,MZ1-0541D03,10
4550,13,0541D04,MZ1-0541D04,2
4551,13,0541D05,MZ1-0541D05,8
4552,13,0541D06,MZ1-0541D06,1
4553,13,0542A01,MZ1-0542A01,16
4554,13,0542A02,MZ1-0542A02,15
4555,13,0542A03,MZ1-0542A03,56
4556,13,0542D01,MZ1-0542D01,7
4557,13,0542D02,MZ1-0542D02,8
4558,13,0542D03,MZ1-0542D03,3
4559,13,0542D04,MZ1-0542D04,14
4560,13,0542D05,MZ1-0542D05,13
4561,13,0542D06,MZ1-0542D06,4
4567,13,0603D06,MZ1-0603D06,8
4569,13,0605D02,MZ1-0605D02,2
4570,13,0605D03,MZ1-0605D03,9
4571,13,0605D04,MZ1-0605D04,4
4573,13,0605D06,MZ1-0605D06,5
4574,13,0607D01,MZ1-0607D01,2
4581,13,0609D02,MZ1-0609D02,4
4582,13,0609D03,MZ1-0609D03,2
4583,13,0609D04,MZ1-0609D04,9
4586,13,0611D01,MZ1-0611D01,3
4589,13,0611D04,MZ1-0611D04,3
4591,13,0611D06,MZ1-0611D06,8
4599,13,0615D02,MZ1-0615D02,6
4600,13,0615D03,MZ1-0615D03,12
4601,13,0615D04,MZ1-0615D04,1
4603,13,0615D06,MZ1-0615D06,16
4606,13,0617D03,MZ1-0617D03,6
4607,13,0617D04,MZ1-0617D04,2
4609,13,0617D06,MZ1-0617D06,6
4610,13,0619D01,MZ1-0619D01,14
4611,13,0619D02,MZ1-0619D02,6
4612,13,0619D03,MZ1-0619D03,11
4613,13,0619D04,MZ1-0619D04,7
4615,13,0619D06,MZ1-0619D06,34
4616,13,0623D01,MZ1-0623D01,57
4617,13,0623D02,MZ1-0623D02,7
4618,13,0623D03,MZ1-0623D03,40
4619,13,0623D04,MZ1-0623D04,51
4620,13,0623D05,MZ1-0623D05,50
4621,13,0623D06,MZ1-0623D06,40
4622,13,0624D01,MZ1-0624D01,36
4623,13,0624D02,MZ1-0624D02,10
4624,13,0624D03,MZ1-0624D03,35
4625,13,0624D04,MZ1-0624D04,36
4626,13,0624D05,MZ1-0624D05,5
4627,13,0624D06,MZ1-0624D06,3
4628,13,0625D01,MZ1-0625D01,4
4629,13,0625D02,MZ1-0625D02,6
4630,13,0625D03,MZ1-0625D03,50
4631,13,0625D04,MZ1-0625D04,40
4632,13,0625D05,MZ1-0625D05,1
4633,13,0625D06,MZ1-0625D06,59
4634,13,0626D01,MZ1-0626D01,5
4635,13,0626D02,MZ1-0626D02,5
4636,13,0626D03,MZ1-0626D03,5
4637,13,0626D04,MZ1-0626D04,5
4638,13,0626D05,MZ1-0626D05,1
4639,13,0626D06,MZ1-0626D06,4
4640,13,0627D01,MZ1-0627D01,1
4641,13,0627D02,MZ1-0627D02,1
4642,13,0627D03,MZ1-0627D03,61
4643,13,0627D04,MZ1-0627D04,3
4644,13,0627D05,MZ1-0627D05,8
4645,13,0627D06,MZ1-0627D06,5
4646,13,0628D01,MZ1-0628D01,1
4647,13,0628D02,MZ1-0628D02,3
4648,13,0628D03,MZ1-0628D03,2
4649,13,0628D04,MZ1-0628D04,3
4650,13,0628D05,MZ1-0628D05,2
4651,13,0628D06,MZ1-0628D06,2
4652,13,0629D01,MZ1-0629D01,2
4654,13,0629D03,MZ1-0629D03,1
4656,13,0629D05,MZ1-0629D05,7
4657,13,0629D06,MZ1-0629D06,6
4658,13,0630D01,MZ1-0630D01,2
4659,13,0630D02,MZ1-0630D02,3
4660,13,0630D03,MZ1-0630D03,7
4661,13,0630D04,MZ1-0630D04,1
4662,13,0630D05,MZ1-0630D05,6
4663,13,0630D06,MZ1-0630D06,4
4664,13,0631D01,MZ1-0631D01,6
4665,13,0631D02,MZ1-0631D02,1
4666,13,0631D03,MZ1-0631D03,5
4667,13,0631D04,MZ1-0631D04,6
4668,13,0631D05,MZ1-0631D05,10
4669,13,0631D06,MZ1-0631D06,3
4670,13,0632D01,MZ1-0632D01,5
4671,13,0632D02,MZ1-0632D02,5
4672,13,0632D03,MZ1-0632D03,3
4673,13,0632D04,MZ1-0632D04,2
4674,13,0632D05,MZ1-0632D05,4
4676,13,0633D01,MZ1-0633D01,5
4677,13,0633D02,MZ1-0633D02,5
4678,13,0633D03,MZ1-0633D03,5
4679,13,0633D04,MZ1-0633D04,5
4680,13,0633D05,MZ1-0633D05,16
4681,13,0633D06,MZ1-0633D06,10
4682,13,0634D01,MZ1-0634D01,5
4683,13,0634D02,MZ1-0634D02,4
4684,13,0634D03,MZ1-0634D03,5
4685,13,0634D04,MZ1-0634D04,1
4686,13,0634D05,MZ1-0634D05,7
4687,13,0634D06,MZ1-0634D06,6
4688,13,0635D01,MZ1-0635D01,1
4689,13,0635D02,MZ1-0635D02,2
4690,13,0635D03,MZ1-0635D03,10
4691,13,0635D04,MZ1-0635D04,6
4692,13,0635D05,MZ1-0635D05,6
4693,13,0635D06,MZ1-0635D06,5
4694,13,0636D01,MZ1-0636D01,1
4695,13,0636D02,MZ1-0636D02,5
4696,13,0636D03,MZ1-0636D03,11
4697,13,0636D04,MZ1-0636D04,1
4698,13,0636D05,MZ1-0636D05,1
4699,13,0636D06,MZ1-0636D06,1
4700,13,0637D01,MZ1-0637D01,6
4701,13,0637D02,MZ1-0637D02,13
4702,13,0637D03,MZ1-0637D03,6
4703,13,0637D04,MZ1-0637D04,5
4704,13,0637D05,MZ1-0637D05,17
4705,13,0637D06,MZ1-0637D06,2
4706,13,0638D01,MZ1-0638D01,1
4707,13,0638D02,MZ1-0638D02,1
4708,13,0638D03,MZ1-0638D03,1
4710,13,0638D05,MZ1-0638D05,1
4711,13,0638D06,MZ1-0638D06,1
4712,13,0639D01,MZ1-0639D01,7
4713,13,0639D02,MZ1-0639D02,2
4714,13,0639D03,MZ1-0639D03,4
4715,13,0639D04,MZ1-0639D04,4
4716,13,0639D05,MZ1-0639D05,4
4717,13,0639D06,MZ1-0639D06,2
4718,13,0640D01,MZ1-0640D01,8
4719,13,0640D02,MZ1-0640D02,1
4720,13,0640D03,MZ1-0640D03,5
4721,13,0640D04,MZ1-0640D04,7
4722,13,0640D05,MZ1-0640D05,7
4723,13,0640D06,MZ1-0640D06,7
4724,13,0641D01,MZ1-0641D01,7
4725,13,0641D02,MZ1-0641D02,4
4726,13,0641D03,MZ1-0641D03,8
4727,13,0641D04,MZ1-0641D04,7
4728,13,0641D05,MZ1-0641D05,15
4729,13,0641D06,MZ1-0641D06,7
4730,13,0642D01,MZ1-0642D01,7
4731,13,0642D02,MZ1-0642D02,2
4732,13,0642D03,MZ1-0642D03,6
4733,13,0642D04,MZ1-0642D04,5
4734,13,0642D05,MZ1-0642D05,1
4735,13,0642D06,MZ1-0642D06,2
4736,13,0703A01,MZ1-0703A01,9
4737,13,0703A02,MZ1-0703A02,5
4738,13,0703A03,MZ1-0703A03,10
4739,13,0703D01,MZ1-0703D01,8
4740,13,0703D02,MZ1-0703D02,1
4741,13,0703D03,MZ1-0703D03,3
4742,13,0703D04,MZ1-0703D04,3
4743,13,0703D05,MZ1-0703D05,4
4744,13,0703D06,MZ1-0703D06,3
4745,13,0704A01,MZ1-0704A01,7
4746,13,0704A02,MZ1-0704A02,9
4747,13,0704A03,MZ1-0704A03,13
4748,13,0704D01,MZ1-0704D01,1
4749,13,0704D02,MZ1-0704D02,3
4750,13,0704D03,MZ1-0704D03,4
4751,13,0704D04,MZ1-0704D04,12
4753,13,0704D06,MZ1-0704D06,4
4754,13,0705A01,MZ1-0705A01,19
4755,13,0705A02,MZ1-0705A02,9
4756,13,0705A03,MZ1-0705A03,12
4757,13,0705D01,MZ1-0705D01,9
4758,13,0705D02,MZ1-0705D02,1
4759,13,0705D03,MZ1-0705D03,1
4760,13,0705D04,MZ1-0705D04,1
4761,13,0705D05,MZ1-0705D05,1
4762,13,0705D06,MZ1-0705D06,3
4763,13,0706A01,MZ1-0706A01,10
4764,13,0706A02,MZ1-0706A02,16
4765,13,0706A03,MZ1-0706A03,4
4766,13,0706D01,MZ1-0706D01,12
4768,13,0706D03,MZ1-0706D03,3
4769,13,0706D04,MZ1-0706D04,3
4770,13,0706D05,MZ1-0706D05,2
4772,13,0707A01,MZ1-0707A01,8
4773,13,0707A02,MZ1-0707A02,4
4774,13,0707A03,MZ1-0707A03,16
4775,13,0707D01,MZ1-0707D01,8
4776,13,0707D02,MZ1-0707D02,13
4777,13,0707D03,MZ1-0707D03,12
4778,13,0707D04,MZ1-0707D04,14
4779,13,0707D05,MZ1-0707D05,2
4781,13,0708A01,MZ1-0708A01,6
4782,13,0708A02,MZ1-0708A02,12
4783,13,0708A03,MZ1-0708A03,7
4784,13,0708D01,MZ1-0708D01,10
4785,13,0708D02,MZ1-0708D02,2
4786,13,0708D03,MZ1-0708D03,2
4787,13,0708D04,MZ1-0708D04,1
4788,13,0708D05,MZ1-0708D05,3
4789,13,0708D06,MZ1-0708D06,1
4790,13,0709A01,MZ1-0709A01,8
4791,13,0709A02,MZ1-0709A02,10
4792,13,0709A03,MZ1-0709A03,5
4793,13,0709D01,MZ1-0709D01,10
4794,13,0709D02,MZ1-0709D02,8
4795,13,0709D03,MZ1-0709D03,1
4797,13,0709D05,MZ1-0709D05,1
4798,13,0709D06,MZ1-0709D06,3
4799,13,0710A01,MZ1-0710A01,13
4800,13,0710A02,MZ1-0710A02,13
4801,13,0710A03,MZ1-0710A03,14
4802,13,0710D01,MZ1-0710D01,6
4803,13,0710D02,MZ1-0710D02,6
4804,13,0710D03,MZ1-0710D03,13
4805,13,0710D04,MZ1-0710D04,6
4806,13,0710D05,MZ1-0710D05,1
4807,13,0710D06,MZ1-0710D06,4
4808,13,0711A01,MZ1-0711A01,15
4809,13,0711A02,MZ1-0711A02,14
4810,13,0711A03,MZ1-0711A03,9
4811,13,0711D01,MZ1-0711D01,3
4812,13,0711D02,MZ1-0711D02,7
4813,13,0711D03,MZ1-0711D03,6
4814,13,0711D04,MZ1-0711D04,8
4815,13,0711D05,MZ1-0711D05,5
4816,13,0711D06,MZ1-0711D06,7
4817,13,0712A01,MZ1-0712A01,17
4818,13,0712A02,MZ1-0712A02,12
4819,13,0712A03,MZ1-0712A03,23
4820,13,0712D01,MZ1-0712D01,5
4821,13,0712D02,MZ1-0712D02,2
4822,13,0712D03,MZ1-0712D03,7
4823,13,0712D04,MZ1-0712D04,2
